DateTime,FASE A,FASE B,FASE C,TOTAL,Consumo
01/03/2025 18:30:00,"1446,53","1131,32","843,53","3421,38","570,23"
01/03/2025 18:40:00,"1319,51","1190,47","949,07","3459,04","576,51"
01/03/2025 18:50:00,"1430,40","1348,50","1229,38","4008,28","668,05"
01/03/2025 19:00:00,"1538,44","1111,01","817,11","3466,56","577,76"
01/03/2025 19:10:00,"1547,73","1031,51","621,27","3200,51","533,42"
01/03/2025 19:20:00,"1356,92","1004,67","524,68","2886,28","481,05"
01/03/2025 19:30:00,"1396,53","1022,23","544,00","2962,77","493,79"
01/03/2025 19:40:00,"1437,47","1100,30","740,68","3278,44","546,41"
01/03/2025 19:50:00,"1497,62","1091,17","722,97","3311,76","551,96"
01/03/2025 20:00:00,"1488,06","1039,73","603,22","3131,02","521,84"
01/03/2025 20:10:00,"1439,04","1027,44","664,23","3130,71","521,78"
01/03/2025 20:20:00,"1435,12","1056,65","619,21","3110,99","518,50"
01/03/2025 20:30:00,"1478,54","1222,68","1026,03","3727,26","621,21"
01/03/2025 20:40:00,"1514,20","1159,99","818,34","3492,54","582,09"
01/03/2025 20:50:00,"1470,89","1204,77","1024,91","3700,57","616,76"
01/03/2025 21:00:00,"1456,18","1211,60","1057,75","3725,54","620,92"
01/03/2025 21:10:00,"1383,17","987,59","552,83","2923,58","487,26"
01/03/2025 21:20:00,"1461,35","924,02","354,22","2739,59","456,60"
01/03/2025 21:30:00,"1357,14","1008,39","573,08","2938,62","489,77"
01/03/2025 21:40:00,"1469,45","1042,52","551,27","3063,24","510,54"
01/03/2025 21:50:00,"1468,65","1240,10","1071,84","3780,59","630,10"
01/03/2025 22:00:00,"1503,47","1171,09","931,59","3606,14","601,02"
01/03/2025 22:10:00,"1424,19","955,06","427,67","2806,93","467,82"
01/03/2025 22:20:00,"1274,45","1125,94","835,44","3235,83","539,30"
01/03/2025 22:30:00,"1478,42","1040,69","629,19","3148,30","524,72"
01/03/2025 22:40:00,"1591,93","1157,26","880,64","3629,82","604,97"
01/03/2025 22:50:00,"1617,74","1197,78","940,69","3756,21","626,03"
01/03/2025 23:00:00,"1368,14","1131,78","822,00","3321,93","553,66"
01/03/2025 23:10:00,"1399,08","1051,10","676,23","3126,41","521,07"
01/03/2025 23:20:00,"1436,05","1028,10","593,97","3058,12","509,69"
01/03/2025 23:30:00,"1646,17","1058,19","664,51","3368,87","561,48"
01/03/2025 23:40:00,"1522,96","1178,60","925,88","3627,44","604,57"
01/03/2025 23:50:00,"1342,19","1023,89","562,01","2928,09","488,02"
02/03/2025 00:00:00,"1311,05","1071,69","595,85","2978,59","496,43"
02/03/2025 00:10:00,"1447,84","982,76","434,20","2864,80","477,47"
02/03/2025 00:20:00,"1550,14","1238,46","1024,76","3813,36","635,56"
02/03/2025 00:30:00,"1469,00","1061,28","684,93","3215,21","535,87"
02/03/2025 00:40:00,"1385,61","1206,02","1008,22","3599,85","599,98"
02/03/2025 00:50:00,"1422,86","1269,11","1143,14","3835,11","639,19"
02/03/2025 01:00:00,"1531,83","1026,53","699,31","3257,67","542,95"
02/03/2025 01:10:00,"1452,28","1032,63","640,17","3125,08","520,85"
02/03/2025 01:20:00,"1508,09","982,80","540,89","3031,77","505,30"
02/03/2025 01:30:00,"1367,00","1116,70","766,16","3249,86","541,64"
02/03/2025 01:40:00,"1520,85","1035,18","648,45","3204,48","534,08"
02/03/2025 01:50:00,"1416,90","1122,84","738,78","3278,52","546,42"
02/03/2025 02:00:00,"1415,63","972,83","544,74","2933,21","488,87"
02/03/2025 02:10:00,"1470,04","1110,93","789,33","3370,30","561,72"
02/03/2025 02:20:00,"1496,55","1197,71","1058,86","3753,12","625,52"
02/03/2025 02:30:00,"1419,99","1083,03","765,02","3268,04","544,67"
02/03/2025 02:40:00,"1425,81","1157,15","850,23","3433,19","572,20"
02/03/2025 02:50:00,"1363,74","1194,07","893,31","3451,12","575,19"
02/03/2025 03:00:00,"1513,87","1074,35","802,80","3391,02","565,17"
02/03/2025 03:10:00,"1522,50","936,76","476,82","2936,08","489,35"
02/03/2025 03:20:00,"1429,60","1007,96","583,42","3020,98","503,50"
02/03/2025 03:30:00,"1369,64","1034,57","623,19","3027,40","504,57"
02/03/2025 03:40:00,"1337,48","1056,00","621,71","3015,20","502,53"
02/03/2025 03:50:00,"1566,43","1214,45","949,81","3730,69","621,78"
02/03/2025 04:00:00,"1496,45","1197,74","767,96","3462,15","577,03"
02/03/2025 04:10:00,"1373,48","1103,20","734,50","3211,17","535,19"
02/03/2025 04:20:00,"1331,41","1095,16","833,51","3260,08","543,35"
02/03/2025 04:30:00,"1431,29","1159,05","864,67","3455,01","575,84"
02/03/2025 04:40:00,"1528,46","1101,38","773,65","3403,48","567,25"
02/03/2025 04:50:00,"1523,03","1124,42","853,50","3500,95","583,49"
02/03/2025 05:00:00,"1341,31","1129,48","820,94","3291,73","548,62"
02/03/2025 05:10:00,"1411,57","943,57","460,97","2816,12","469,35"
02/03/2025 05:20:00,"1498,12","1182,00","895,82","3575,93","595,99"
02/03/2025 05:30:00,"1445,31","1054,83","677,79","3177,92","529,65"
02/03/2025 05:40:00,"1433,13","997,49","609,27","3039,89","506,65"
02/03/2025 05:50:00,"1404,30","1042,36","680,79","3127,45","521,24"
02/03/2025 06:00:00,"1461,87","1016,71","582,93","3061,51","510,25"
02/03/2025 06:10:00,"1486,28","1095,66","764,16","3346,11","557,68"
02/03/2025 06:20:00,"1370,75","1048,95","747,07","3166,77","527,79"
02/03/2025 06:30:00,"1472,00","1183,88","917,89","3573,77","595,63"
02/03/2025 06:40:00,"1446,12","1242,50","1088,57","3777,19","629,53"
02/03/2025 06:50:00,"1501,89","1115,40","838,33","3455,61","575,94"
02/03/2025 07:00:00,"1352,43","1051,64","689,06","3093,14","515,52"
02/03/2025 07:10:00,"1349,79","997,61","520,15","2867,55","477,93"
02/03/2025 07:20:00,"1397,69","943,29","513,03","2854,01","475,67"
02/03/2025 07:30:00,"1573,24","1178,76","882,63","3634,64","605,77"
02/03/2025 07:40:00,"1430,41","1000,36","543,53","2974,30","495,72"
02/03/2025 07:50:00,"1327,05","1072,85","752,13","3152,03","525,34"
02/03/2025 08:00:00,"1373,65","1150,22","826,30","3350,17","558,36"
02/03/2025 08:10:00,"1466,89","1109,08","774,42","3350,39","558,40"
02/03/2025 08:20:00,"1650,38","1175,16","990,06","3815,60","635,93"
02/03/2025 08:30:00,"1489,78","1203,35","1001,17","3694,30","615,72"
02/03/2025 08:40:00,"1311,50","1070,18","729,86","3111,55","518,59"
02/03/2025 08:50:00,"1368,15","1127,69","780,06","3275,89","545,98"
02/03/2025 09:00:00,"1522,99","1084,62","706,06","3313,67","552,28"
02/03/2025 09:10:00,"1557,74","883,17","361,93","2802,84","467,14"
02/03/2025 09:20:00,"1399,86","1056,72","634,31","3090,89","515,15"
02/03/2025 09:30:00,"1339,93","1151,26","848,89","3340,08","556,68"
02/03/2025 09:40:00,"1400,24","1085,40","722,79","3208,43","534,74"
02/03/2025 09:50:00,"1206,27","1081,68","728,34","3016,29","502,71"
02/03/2025 10:00:00,"1022,33","1223,65","1078,17","3324,15","554,03"
02/03/2025 10:10:00,"990,63","1153,70","878,19","3022,53","503,75"
02/03/2025 10:20:00,"860,53","1099,90","806,91","2767,34","461,22"
02/03/2025 10:30:00,"1030,91","1129,54","810,45","2970,90","495,15"
02/03/2025 10:40:00,"956,10","1079,30","706,64","2742,04","457,01"
02/03/2025 10:50:00,"1022,51","1112,05","761,68","2896,24","482,71"
02/03/2025 11:00:00,"987,61","1056,99","794,31","2838,91","473,15"
02/03/2025 11:10:00,"988,72","1075,93","700,19","2764,84","460,81"
02/03/2025 11:20:00,"930,77","1137,92","851,58","2920,28","486,71"
02/03/2025 11:30:00,"915,27","1068,02","607,40","2590,69","431,78"
02/03/2025 11:40:00,"869,61","1000,70","594,27","2464,58","410,76"
02/03/2025 11:50:00,"1071,78","1185,73","929,11","3186,62","531,10"
02/03/2025 12:00:00,"1056,53","1060,67","717,56","2834,76","472,46"
02/03/2025 12:10:00,"1028,87","1134,24","845,37","3008,47","501,41"
02/03/2025 12:20:00,"910,92","1249,02","1150,96","3310,90","551,82"
02/03/2025 12:30:00,"896,92","1286,29","1113,55","3296,77","549,46"
02/03/2025 12:40:00,"895,93","1059,51","616,24","2571,68","428,61"
02/03/2025 12:50:00,"1149,02","1154,93","816,24","3120,19","520,03"
02/03/2025 13:00:00,"1111,87","983,86","583,11","2678,84","446,47"
02/03/2025 13:10:00,"1053,73","942,68","424,96","2421,37","403,56"
02/03/2025 13:20:00,"886,05","1086,38","740,97","2713,40","452,23"
02/03/2025 13:30:00,"960,25","1189,68","914,36","3064,29","510,71"
02/03/2025 13:40:00,"965,50","1185,29","933,00","3083,78","513,96"
02/03/2025 13:50:00,"1017,89","1034,98","661,35","2714,22","452,37"
02/03/2025 14:00:00,"959,29","1083,86","715,55","2758,71","459,78"
02/03/2025 14:10:00,"1024,86","1124,38","742,11","2891,36","481,89"
02/03/2025 14:20:00,"996,15","1056,70","666,08","2718,93","453,16"
02/03/2025 14:30:00,"1090,89","1238,10","1049,98","3378,97","563,16"
02/03/2025 14:40:00,"896,20","1261,73","1094,44","3252,37","542,06"
02/03/2025 14:50:00,"847,66","1203,94","937,60","2989,21","498,20"
02/03/2025 15:00:00,"982,61","1121,87","784,50","2888,98","481,50"
02/03/2025 15:10:00,"1182,87","1155,16","872,41","3210,44","535,07"
02/03/2025 15:20:00,"981,23","1084,38","745,93","2811,53","468,59"
02/03/2025 15:30:00,"1005,81","1051,48","576,93","2634,22","439,04"
02/03/2025 15:40:00,"1115,78","1124,54","722,41","2962,73","493,79"
02/03/2025 15:50:00,"1134,16","1205,70","962,69","3302,55","550,42"
02/03/2025 16:00:00,"909,79","1010,63","519,81","2440,23","406,70"
02/03/2025 16:10:00,"892,60","931,04","357,10","2180,74","363,46"
02/03/2025 16:20:00,"1044,62","1107,67","814,43","2966,73","494,45"
02/03/2025 16:30:00,"1134,29","1151,06","862,95","3148,30","524,72"
02/03/2025 16:40:00,"1006,40","1173,50","925,11","3105,01","517,50"
02/03/2025 16:50:00,"1051,93","1225,16","1027,34","3304,43","550,74"
02/03/2025 17:00:00,"1506,82","1136,22","803,07","3446,12","574,35"
02/03/2025 17:10:00,"1379,11","1161,55","887,05","3427,70","571,28"
02/03/2025 17:20:00,"1454,85","1044,12","674,30","3173,26","528,88"
02/03/2025 17:30:00,"1445,71","1072,86","722,04","3240,62","540,10"
02/03/2025 17:40:00,"1501,75","1288,04","1164,96","3954,75","659,12"
02/03/2025 17:50:00,"1478,40","1393,27","1331,51","4203,19","700,53"
02/03/2025 18:00:00,"1507,38","1017,99","617,45","3142,82","523,80"
02/03/2025 18:10:00,"1523,28","999,64","440,31","2963,23","493,87"
02/03/2025 18:20:00,"1474,91","1091,20","677,35","3243,47","540,58"
02/03/2025 18:30:00,"1332,07","1106,56","778,24","3216,88","536,15"
02/03/2025 18:40:00,"1319,28","958,27","449,90","2727,45","454,57"
02/03/2025 18:50:00,"1580,41","1066,96","708,55","3355,92","559,32"
02/03/2025 19:00:00,"1574,67","1134,76","846,99","3556,41","592,74"
02/03/2025 19:10:00,"1468,77","1191,06","886,11","3545,94","590,99"
02/03/2025 19:20:00,"1386,86","1198,93","809,34","3395,12","565,85"
02/03/2025 19:30:00,"1424,93","1036,31","623,91","3085,15","514,19"
02/03/2025 19:40:00,"1519,99","1219,23","955,96","3695,18","615,86"
02/03/2025 19:50:00,"1358,92","1115,27","813,24","3287,43","547,91"
02/03/2025 20:00:00,"1514,49","1190,80","931,26","3636,55","606,09"
02/03/2025 20:10:00,"1479,73","1156,04","845,76","3481,54","580,26"
02/03/2025 20:20:00,"1593,84","1137,42","860,90","3592,16","598,69"
02/03/2025 20:30:00,"1476,87","1102,97","783,65","3363,49","560,58"
02/03/2025 20:40:00,"1344,78","1136,67","900,18","3381,62","563,60"
02/03/2025 20:50:00,"1347,26","997,76","521,57","2866,60","477,77"
02/03/2025 21:00:00,"1399,97","1079,17","728,24","3207,38","534,56"
02/03/2025 21:10:00,"1608,52","1065,64","671,79","3345,95","557,66"
02/03/2025 21:20:00,"1487,51","1131,42","784,69","3403,63","567,27"
02/03/2025 21:30:00,"1461,18","1027,29","545,26","3033,72","505,62"
02/03/2025 21:40:00,"1503,77","1018,12","606,79","3128,68","521,45"
02/03/2025 21:50:00,"1403,75","1022,00","674,15","3099,91","516,65"
02/03/2025 22:00:00,"1412,54","1320,92","1236,19","3969,65","661,61"
02/03/2025 22:10:00,"1447,13","1240,05","1071,71","3758,89","626,48"
02/03/2025 22:20:00,"1471,20","1219,45","966,91","3657,55","609,59"
02/03/2025 22:30:00,"1464,77","1083,35","712,86","3260,98","543,50"
02/03/2025 22:40:00,"1587,07","1103,16","711,07","3401,31","566,88"
02/03/2025 22:50:00,"1485,29","1015,76","613,23","3114,28","519,05"
02/03/2025 23:00:00,"1284,33","1085,04","674,38","3043,75","507,29"
02/03/2025 23:10:00,"1345,23","1137,61","813,97","3296,81","549,47"
02/03/2025 23:20:00,"1458,95","1159,02","893,69","3511,66","585,28"
02/03/2025 23:30:00,"1569,42","1156,54","929,18","3655,14","609,19"
02/03/2025 23:40:00,"1444,04","941,00","393,94","2778,98","463,16"
02/03/2025 23:50:00,"1477,95","910,29","357,68","2745,92","457,65"
03/03/2025 00:00:00,"1449,69","1148,26","742,62","3340,56","556,76"
03/03/2025 00:10:00,"1511,22","1210,89","962,75","3684,86","614,14"
03/03/2025 00:20:00,"1390,06","1039,56","744,55","3174,18","529,03"
03/03/2025 00:30:00,"1316,98","1251,30","1090,10","3658,38","609,73"
03/03/2025 00:40:00,"1477,51","1038,61","653,22","3169,34","528,22"
03/03/2025 00:50:00,"1609,79","1091,21","791,60","3492,59","582,10"
03/03/2025 01:00:00,"1538,85","1161,76","859,71","3560,31","593,39"
03/03/2025 01:10:00,"1335,24","1373,01","1341,16","4049,40","674,90"
03/03/2025 01:20:00,"1428,14","1096,02","751,02","3275,17","545,86"
03/03/2025 01:30:00,"1489,27","1044,04","600,41","3133,72","522,29"
03/03/2025 01:40:00,"1553,50","1038,81","620,43","3212,74","535,46"
03/03/2025 01:50:00,"1469,57","1006,80","588,90","3065,27","510,88"
03/03/2025 02:00:00,"1485,37","950,84","417,90","2854,11","475,69"
03/03/2025 02:10:00,"1451,75","1209,74","940,72","3602,21","600,37"
03/03/2025 02:20:00,"1485,04","1158,14","907,41","3550,59","591,77"
03/03/2025 02:30:00,"1398,99","887,65","378,67","2665,30","444,22"
03/03/2025 02:40:00,"1436,27","1088,61","734,33","3259,21","543,20"
03/03/2025 02:50:00,"1585,41","1235,06","1007,44","3827,91","637,98"
03/03/2025 03:00:00,"1529,74","1219,10","990,39","3739,24","623,21"
03/03/2025 03:10:00,"1475,83","1145,44","895,09","3516,36","586,06"
03/03/2025 03:20:00,"1401,79","1085,97","734,19","3221,96","536,99"
03/03/2025 03:30:00,"1410,23","1089,24","705,64","3205,11","534,19"
03/03/2025 03:40:00,"1538,18","1085,62","785,66","3409,46","568,24"
03/03/2025 03:50:00,"1543,29","1289,14","1181,02","4013,45","668,91"
03/03/2025 04:00:00,"1466,21","1132,00","828,91","3427,12","571,19"
03/03/2025 04:10:00,"1432,79","904,75","365,40","2702,93","450,49"
03/03/2025 04:20:00,"1357,51","1008,25","575,36","2941,12","490,19"
03/03/2025 04:30:00,"1462,19","1036,18","616,22","3114,59","519,10"
03/03/2025 04:40:00,"1495,36","1037,37","661,13","3193,85","532,31"
03/03/2025 04:50:00,"1490,89","1056,44","685,86","3233,19","538,86"
03/03/2025 05:00:00,"1484,58","1133,68","873,87","3492,13","582,02"
03/03/2025 05:10:00,"1455,04","1151,20","855,43","3461,68","576,95"
03/03/2025 05:20:00,"1464,94","1228,94","987,80","3681,68","613,61"
03/03/2025 05:30:00,"1464,78","1033,85","582,17","3080,80","513,47"
03/03/2025 05:40:00,"1383,04","1206,69","1016,00","3605,72","600,95"
03/03/2025 05:50:00,"1462,94","1143,67","922,27","3528,89","588,15"
03/03/2025 06:00:00,"1530,13","1110,74","884,03","3524,90","587,48"
03/03/2025 06:10:00,"1488,88","1021,86","644,50","3155,23","525,87"
03/03/2025 06:20:00,"1333,45","1171,22","773,04","3277,71","546,29"
03/03/2025 06:30:00,"1375,71","1073,19","679,16","3128,05","521,34"
03/03/2025 06:40:00,"1494,35","1135,41","772,41","3402,17","567,03"
03/03/2025 06:50:00,"1619,15","991,30","523,27","3133,72","522,29"
03/03/2025 07:00:00,"1535,31","1290,74","1023,90","3849,95","641,66"
03/03/2025 07:10:00,"1375,93","1127,10","823,31","3326,34","554,39"
03/03/2025 07:20:00,"1236,13","1066,17","742,25","3044,55","507,43"
03/03/2025 07:30:00,"1486,00","1098,38","745,42","3329,80","554,97"
03/03/2025 07:40:00,"1502,14","1126,86","876,70","3505,69","584,28"
03/03/2025 07:50:00,"1458,66","1067,59","694,93","3221,18","536,86"
03/03/2025 08:00:00,"1445,70","1077,85","743,73","3267,29","544,55"
03/03/2025 08:10:00,"1420,04","1273,56","1152,65","3846,25","641,04"
03/03/2025 08:20:00,"1519,89","1238,78","1084,74","3843,41","640,57"
03/03/2025 08:30:00,"1242,36","972,65","484,45","2699,46","449,91"
03/03/2025 08:40:00,"959,30","1145,47","833,82","2938,59","489,76"
03/03/2025 08:50:00,"1073,58","1113,61","709,85","2897,05","482,84"
03/03/2025 09:00:00,"1108,03","972,63","509,13","2589,80","431,63"
03/03/2025 09:10:00,"984,06","1065,05","723,75","2772,85","462,14"
03/03/2025 09:20:00,"913,74","995,16","495,71","2404,61","400,77"
03/03/2025 09:30:00,"931,43","1038,13","625,50","2595,06","432,51"
03/03/2025 09:40:00,"1026,86","1270,18","1129,18","3426,22","571,04"
03/03/2025 09:50:00,"1117,00","1151,29","792,59","3060,88","510,15"
03/03/2025 10:00:00,"1020,73","1205,60","854,71","3081,03","513,51"
03/03/2025 10:10:00,"982,62","1186,58","967,63","3136,83","522,81"
03/03/2025 10:20:00,"853,48","1194,55","953,04","3001,08","500,18"
03/03/2025 10:30:00,"977,95","994,57","554,31","2526,83","421,14"
03/03/2025 10:40:00,"1077,40","1145,05","784,81","3007,26","501,21"
03/03/2025 10:50:00,"953,20","1197,87","977,87","3128,94","521,49"
03/03/2025 11:00:00,"1012,97","1113,21","742,36","2868,54","478,09"
03/03/2025 11:10:00,"941,20","929,31","335,10","2205,62","367,60"
03/03/2025 11:20:00,"949,93","1021,93","558,30","2530,17","421,69"
03/03/2025 11:30:00,"940,47","1048,18","611,17","2599,83","433,30"
03/03/2025 11:40:00,"951,04","1029,03","483,79","2463,86","410,64"
03/03/2025 11:50:00,"1036,81","1324,82","1173,86","3535,49","589,25"
03/03/2025 12:00:00,"1031,59","1226,61","1093,22","3351,42","558,57"
03/03/2025 12:10:00,"1060,36","1079,52","733,80","2873,68","478,95"
03/03/2025 12:20:00,"863,57","1158,75","886,13","2908,46","484,74"
03/03/2025 12:30:00,"919,01","1226,81","1010,31","3156,13","526,02"
03/03/2025 12:40:00,"881,77","1086,84","734,42","2703,02","450,50"
03/03/2025 12:50:00,"1149,64","1218,33","955,93","3323,91","553,99"
03/03/2025 13:00:00,"991,21","1167,14","901,92","3060,27","510,04"
03/03/2025 13:10:00,"1008,32","951,13","458,26","2417,72","402,95"
03/03/2025 13:20:00,"1000,77","1119,40","793,51","2913,67","485,61"
