timestamp,horas,minutos,segundos,pa,pb,pc,pt,epa_c,epb_c,epc_c,ept_c,iarms,ibrms,icrms,uarms,ubrms,ucrms
2025-03-01 02:30:00,2,30,0,930.8065072465923,925.0448318065296,1038.891367015093,2894.742706068215,97.65014105009445,118.65191674487389,98.42162374587828,314.7236815408466,120.35168259675879,126.37290374740743,126.6390411879226,12831.033952537891,12810.000150355527,12728.219079665547
2025-03-01 02:45:00,2,45,0,926.8907168618433,1133.2643803454498,1065.6782857928192,3125.8333830001125,85.39752756566693,96.46918884309807,98.87176971968007,280.73848612844506,118.53549706071598,131.33632541607452,124.03867340753054,12923.97180162988,12715.456800209231,12725.025649455236
2025-03-01 03:00:00,3,0,0,882.0067606152302,1020.1183921183404,1025.9663086946032,2928.0914614281737,118.81512476788204,96.80725827349342,106.12821276862338,321.75059580999886,125.80517804674821,120.19017753475093,130.68475068077421,13063.224567923839,12820.291111860832,12899.216073839643
2025-03-01 03:15:00,3,15,0,1085.817681635353,904.2958809205221,1023.8348932440566,3013.9484557999317,109.67953798913922,103.04522104907565,107.24031235756588,319.96507139578074,123.28553901782877,121.57370688532406,124.62364736942624,12893.303729659712,12815.526420837161,12795.235578913267
2025-03-01 03:30:00,3,30,0,882.022956265309,1141.924513994878,991.3203631822543,3015.2678334424413,91.51502713327584,93.16321615749703,101.55307522019424,286.23131851096707,124.63770254150127,119.03523052397547,129.6189332527408,12413.831201356843,12760.419970566303,12676.547980138132
2025-03-01 03:45:00,3,45,0,1059.9805723737934,922.998727136466,1021.836101122834,3004.8154006330933,95.69877031626322,110.83841063811983,98.45952027799038,304.9967012323734,124.24592897208491,123.16913169427623,125.80032467217951,12557.528993039208,12651.062391160034,12865.791758888934
2025-03-01 04:00:00,4,0,0,883.5820154111678,846.7598509653341,1053.2300080522446,2783.5718744287465,109.41363401661368,107.11164059918573,91.30763261487698,307.83290723067637,125.82942733579144,124.42457786943172,138.95260592766,12950.016669626755,12476.881446785243,12592.727786147832
2025-03-01 04:15:00,4,15,0,988.2590290214418,962.4781495214763,1124.8175014906114,3075.5546800335296,109.74020723214682,95.03035492983108,98.88870486281708,303.659267024795,124.31112611781627,127.67378149126591,119.28054112084692,12598.034870163265,12881.287761171588,12349.815046577034
2025-03-01 04:30:00,4,30,0,1024.9230558136862,1185.5904604419857,1023.1800980907346,3233.6936143464063,98.75193498492965,104.49474512161481,83.28585070215395,286.5325308086984,121.19752379322838,117.3367074694133,124.77878076121146,13149.786519028215,12906.547659348787,12790.831032898504
2025-03-01 04:45:00,4,45,0,979.1138541000198,1116.2646595357392,965.6455068748987,3061.024020510658,111.91065518762954,130.78309486011256,103.48592154243177,346.1796715901739,118.12464660328509,124.34614356960766,118.17277762867694,12789.949353640794,12510.644530981019,12510.429778340525
2025-03-01 05:00:00,5,0,0,1041.51709904898,1020.9993784733131,1100.7117473790947,3163.228224901388,90.50521323407193,99.79522909001489,95.08171177761115,285.38215410169795,128.91941809466684,122.70436887957342,120.68388281414086,12913.957288630683,12782.372092738116,13025.343620435255
2025-03-01 05:15:00,5,15,0,892.7562004167784,990.3922155623444,939.2338623690425,2822.3822783481655,83.92639113878344,99.16434373557789,116.64518256313839,299.7359174374997,117.62435131446935,123.14618277832689,133.2314970041253,12805.717054470533,12283.168980209557,12746.465822471531
2025-03-01 05:30:00,5,30,0,1039.7018265259503,910.7687789032411,812.5669280860169,2763.0375335152085,96.8980006872978,99.77221980823178,113.41000295540206,310.0802234509316,128.86817009691686,123.50231507619547,133.81619997345464,12855.498175486704,12538.867143218784,12771.209087290104
2025-03-01 05:45:00,5,45,0,1059.071679034909,1133.6440917189611,951.3431741750394,3144.058944928909,112.07327349456297,88.37311474395298,111.51166836458015,311.9580566030961,119.97789106007558,122.77832889144682,122.15193888385267,12444.787114604203,12536.613698610217,12643.12069661224
2025-03-01 06:00:00,6,0,0,906.9744457121392,985.8723920860244,1093.156605362898,2986.0034431610616,90.91243653860073,107.85526329150257,93.01346768735146,291.7811675174548,121.82620997580754,117.28671648904253,125.37557941293267,12549.83929151041,12713.416959774351,12941.06494917625
2025-03-01 06:15:00,6,15,0,894.1814102906924,846.8110361053886,800.7316805992465,2541.7241269953274,77.5826175761431,95.08118049086441,97.96037973202671,270.6241777990342,117.00220342068475,108.19751510343909,125.82670542649181,12479.4325134219,12922.476320366979,12420.442276412527
2025-03-01 06:30:00,6,30,0,1085.1335172083704,966.167573187449,817.7725692555381,2869.0736596513575,90.90727242936634,117.43208679245205,106.62388189735644,314.9632411191748,124.34273351061583,129.81281113479216,125.15963820030566,13162.809655179042,12985.513635209283,12625.620317399487
2025-03-01 06:45:00,6,45,0,1075.5877176128706,880.7110680396901,942.8612324244626,2899.1600180770233,110.86803138174463,100.55265438524968,98.06517870472723,309.4858644717216,124.44135521090386,141.3945421557454,121.3180093544788,12742.723484049604,12811.266891844334,12461.314463432287
2025-03-01 07:00:00,7,0,0,981.5410623125579,880.6745916177185,1013.2909933657231,2875.5066472959998,96.99431849900218,110.04921607274764,106.21935757734084,313.2628921490907,118.78906843721519,123.99858987362022,131.51261906750386,12859.325134444514,12672.106884563023,12391.959255373324
2025-03-01 07:15:00,7,15,0,1048.48637384995,1184.778321380061,1023.2025491650305,3256.4672443950417,110.51985071976267,83.62333415346254,85.62099084224589,279.7641757154711,120.5523868441093,128.7669946488677,126.78885396332342,12922.631450459987,12786.68930354028,12493.362035774664
2025-03-01 07:30:00,7,30,0,998.8645288093587,1028.0682296542514,1000.5510368041679,3027.483795267778,93.6679195576886,104.99805296367411,82.90751275294234,281.5734852743051,121.11061643036467,125.35237692471188,120.0759543302599,12602.762178528154,12769.169143231862,12463.409226666181
2025-03-01 07:45:00,7,45,0,887.2723646046187,1145.5359944026634,979.6443943347075,3012.4527533419896,113.43381330263134,84.99328616153623,114.00675416480215,312.4338536289697,114.1287993664574,131.1043711757776,117.6774693869825,12619.407709832332,12837.299264729738,12720.90624686028
2025-03-01 08:00:00,8,0,0,967.1600529247216,1126.62913834139,859.3623970716687,2953.1515883377806,91.85294970626897,88.31008323659853,101.5217098549037,281.6847427977712,112.04960227866275,128.38252666762654,124.0859936624564,12403.937364956351,12601.013790182933,12634.533100746294
2025-03-01 08:15:00,8,15,0,892.5047128591248,894.6477953914322,842.9291890336581,2630.081697284215,111.72486708572316,96.77589257455129,114.25898829627992,322.7597479565544,125.83783940210327,127.62357804330995,119.81877226961734,12857.294064738377,12581.619844717312,12568.54950419485
2025-03-01 08:30:00,8,30,0,1083.7044078798924,1019.168313471066,1249.9949503548391,3352.8676717057974,94.31505278550928,105.74807379893747,106.60159121225385,306.66471779670064,125.27097938378225,121.58317314331582,124.69638213852151,12541.579814764575,12869.074522483734,12958.985617920887
2025-03-01 08:45:00,8,45,0,1070.6723958761304,1186.100636770027,1081.6509087509403,3338.4239413970977,93.58289224609058,112.41650160010249,97.2458860809885,303.24527992718157,124.55879376426813,124.78268737807302,118.2488806243912,12379.1526962049,12570.340667985649,12619.948796509721
2025-03-01 09:00:00,9,0,0,899.7312344079778,1047.0470181900948,1002.9602004066613,2949.738453004734,99.68765353864215,121.82557316052709,105.96216512577065,327.4753918249399,120.32130215622873,117.73484555822594,123.52380103269775,12366.352848395132,12647.724943936499,12932.802745233832
2025-03-01 09:15:00,9,15,0,863.2491037757536,916.0907234191262,849.4583013628285,2628.7981285577084,93.38853309694755,99.87685585304487,111.01489472441456,304.280283674407,125.18370496415122,136.14112415724605,127.83356905460116,12778.389320801716,12656.31838239632,12751.733725778728
2025-03-01 09:30:00,9,30,0,1025.6355534407655,835.0439981270824,1169.7260011292435,3030.4055526970915,96.86453168823918,113.17755168116042,95.31247429063738,305.354557660037,130.52831984600093,127.72683348479768,118.58187633877534,12488.5346237496,12919.91089054537,12778.735807663872
2025-03-01 09:45:00,9,45,0,1100.9632693235787,1092.348435328395,978.3847138278945,3171.696418479868,114.56525453296621,112.89752945007635,97.24620725193894,324.7089912349815,120.86777496597901,113.13661333293194,129.4519010451604,12738.423882191726,12562.424076617852,12815.583583760075
2025-03-01 10:00:00,10,0,0,1040.3920640586653,1084.1384034847613,965.8960552906981,3090.4265228341246,96.76487758515577,99.20693781528715,116.67548957050542,312.6473049709483,122.09214319178619,120.57701653777254,126.86334264305555,12211.046112553804,12438.718959366452,12199.982540267094
2025-03-01 10:15:00,10,15,0,917.1321927361919,1153.8928127727227,1009.2826304128918,3080.307635921806,123.97149278428884,92.17297836122596,86.48708878326411,302.63155992877887,124.6357501761831,115.07095531112137,121.66498797619563,12758.882921590506,12714.500472859158,12551.733649900878
2025-03-01 10:30:00,10,30,0,1056.078775466189,926.6203469167999,1052.6136908822516,3035.3128132652405,117.23094348450142,109.93425607056713,113.7696734456373,340.93487300070586,122.21735806727553,115.59888511961077,119.24734478777856,12727.010051836816,12385.363890776218,12335.913396107513
2025-03-01 10:45:00,10,45,0,1162.8969234035428,1076.7739046426236,924.9140686006349,3164.584896646801,104.0168969432023,118.90947975726793,98.42746284434172,321.35383954481193,137.48800445888952,123.37264403894284,131.77361303475155,12811.905347481026,13002.205746787236,12514.844621314838
2025-03-01 11:00:00,11,0,0,1085.8586696447453,1005.4595287170008,1133.876677189191,3225.194875550937,100.534662615403,111.51353494517649,110.5155427984431,322.5637403590226,131.2754059548721,127.26955849167295,112.89267775007347,12550.994437509798,12419.289720039644,12860.000444213023
2025-03-01 11:15:00,11,15,0,989.0529227874977,1070.98441104405,876.2348986972559,2936.272232528803,97.1002722002653,103.87840640624557,108.53018460146075,309.5088632079716,120.82530944978774,125.6997246157162,124.29490063247572,12628.699137771768,12659.907170422377,12706.819303273722
2025-03-01 11:30:00,11,30,0,1087.560487449372,1139.5367592437065,1012.4563969723212,3239.5536436653997,98.11997608389333,107.81668339110495,98.08017090954024,304.01683038453854,123.02388357528231,129.21001984767165,131.05347192303532,12164.855783036195,12427.547017778652,12492.178844738004
2025-03-01 11:45:00,11,45,0,1070.3851517861774,922.4007327610256,888.177792752766,2880.963677299969,111.31372448390547,117.14367283944318,101.77989656733799,330.23729389068666,125.53317572597038,110.20800533332397,124.07969546274002,12622.793142056951,12623.658787930266,12644.640391063203
2025-03-01 12:00:00,12,0,0,902.0206777419033,1133.012970674255,1112.703080493844,3147.7367289100025,104.58832128047828,101.65002650872053,97.5251522703728,303.76350005957164,119.12254528199516,121.68808553968566,120.06617182707242,12609.70769397845,12996.21790641495,12489.246272779095
2025-03-01 12:15:00,12,15,0,1054.6245481985236,884.1769257906311,970.8631466359182,2909.6646206250725,108.18273498284019,92.97336172180258,96.31293750174481,297.4690342063876,118.33057537150273,112.99031758746118,123.80351473054475,12567.179499521244,12864.504030646896,12534.581056378705
2025-03-01 12:30:00,12,30,0,1009.9914289172317,821.7969971197185,1058.4896813575942,2890.2781073945443,101.82810983038772,108.79245715898475,85.73162637346529,296.35219336283774,130.00052417180336,124.88747906567444,125.59529338057688,12668.647503686474,12405.09012760129,13002.584374705912
2025-03-01 12:45:00,12,45,0,1094.0047816853107,1060.0714049196235,1082.8363340528156,3236.91252065775,115.3271035674048,86.06664955810501,96.86933896238195,298.2630920878918,131.19091328235675,121.69242589091111,125.34391453341705,12852.171455434058,12607.541260364802,12528.64948609265
2025-03-01 13:00:00,13,0,0,920.3065396970815,1127.8320674149415,890.1276908580471,2938.2662979700704,92.42078801363411,86.24824221400571,87.84937294170899,266.51840316934886,118.56851108005125,120.3013087533184,131.27666266815083,12639.971067342505,12728.282346412127,12893.410619894414
2025-03-01 13:15:00,13,15,0,1075.5487904633458,900.9085685695209,1070.2710662619168,3046.7284252947834,87.78127036528998,107.56635075289122,104.77311818193144,300.12073930011263,121.73760784114505,118.60190960779745,120.44525675593839,12768.382872466636,13110.560312531637,12483.81185186324
2025-03-01 13:30:00,13,30,0,986.9377557390366,915.0730553926494,1032.219943259483,2934.230754391169,92.39757687925092,86.31252539705972,117.22534583317015,295.9354481094808,128.65320275860762,134.62424441665198,117.30925282383704,12904.773616424563,12759.261023976956,12597.338667945456
2025-03-01 13:45:00,13,45,0,1059.9569208957353,905.6809075783598,1024.8247965876067,2990.4626250617016,107.27102744115417,105.82961842789851,105.00582175972357,318.1064676287763,124.78149401764125,108.16648573748505,129.3832775980034,12822.954650919632,12541.941183303892,12368.908027566302
2025-03-01 14:00:00,14,0,0,1188.5579463847741,1102.3695124797216,1110.822717056297,3401.7501759207926,100.62825152510847,99.33496308169457,96.59149015493718,296.5547047617402,128.37062734065628,121.72919953144408,116.52536298506652,12664.058753756204,12455.328101069877,12932.399091613228
2025-03-01 14:15:00,14,15,0,1028.546736394503,928.9558685941076,816.074074943751,2773.5766799323615,101.30935763094867,90.4086967387782,108.03377556999477,299.75182993972163,123.71125354621047,122.80640381006867,124.20459927312095,12391.316579283446,12349.311606289783,13201.48212862218
2025-03-01 14:30:00,14,30,0,964.0557593529671,920.983156630383,992.9108504526483,2877.9497664359983,105.16440642164217,107.13371116128246,95.84274617951237,308.140863762437,127.42732110598793,125.53520676032821,123.10489256368436,12882.285501275044,12785.101991335914,12718.576675974235
2025-03-01 14:45:00,14,45,0,1025.5403413369834,993.9426150056013,1060.5619820818101,3080.044938424395,87.07498147416146,111.25241328209445,99.11207891160709,297.439473667863,130.0113511375149,128.73232019184965,116.49767086626437,12741.624187962707,12553.191318870988,12626.354023948707
2025-03-01 15:00:00,15,0,0,1009.3310031120303,950.0390126453217,892.1159686503842,2851.4859844077364,94.21078414230594,104.68644964798133,90.83168824733838,289.72892203762564,118.93883256799575,123.5720130056935,118.23959456863165,12900.343924020193,12665.634614564635,12716.72522196233
2025-03-01 15:15:00,15,15,0,863.4375256237071,974.4145668024272,1142.3868558762094,2980.2389483023435,101.7030808634964,90.33475959150094,106.55052475311511,298.58836520811246,116.99236716440149,127.02800821009342,126.55427065527917,12590.76881438382,12434.044997937006,12922.079739525234
2025-03-01 15:30:00,15,30,0,865.4035995542528,1075.481148752432,939.7475064313423,2880.632254738027,113.49897278521577,99.02385701886703,104.96506166279934,317.48789146688216,124.8928405439263,119.3021939697007,132.20523510914794,12319.69549681148,12559.466709281605,12646.878874191601
2025-03-01 15:45:00,15,45,0,885.3993887102694,919.1021106227241,1072.2314950746686,2876.732994407662,104.97941841538533,107.05320698335623,111.54168431330353,323.5743097120451,119.28923503034875,133.46632824206247,129.30964522737972,12675.03287566422,12816.884485139757,12955.836025872748
2025-03-01 16:00:00,16,0,0,1008.9554353967494,985.2412376253386,1219.513060437537,3213.7097334596247,117.92184790375151,85.47336717065261,100.97614318355791,304.371358257962,124.72320791674704,130.01978223221542,127.70284254342265,12503.89323956187,13109.675620404874,12780.31131165058
2025-03-01 16:15:00,16,15,0,938.6618000881564,1103.444078325762,1038.1769048662122,3080.2827832801304,111.61600737083207,90.69121928706024,91.83605158340329,294.1432782412956,121.94950307864723,118.25767712210018,126.29188283245108,12760.367872161263,12631.950269136792,12750.524840042248
2025-03-01 16:30:00,16,30,0,960.6413363837053,1024.9475051390232,973.4465493380427,2959.0353908607713,91.38869629224229,104.065357243927,99.03294207011828,294.48699560628756,118.84168300425195,108.14450251114879,125.85183293810184,12549.495609047386,13035.78385697351,12529.718852655315
2025-03-01 16:45:00,16,45,0,1132.9512968397714,897.0807538511957,891.4224386492093,2921.454489340176,108.5424322696158,72.67757215775782,87.90226824819506,269.1222726755687,116.92591294541957,120.12323672288245,126.87787055217574,12636.100382539555,12842.938799583046,12588.851696551394
2025-03-01 17:00:00,17,0,0,1080.0681140940726,1139.0168173604993,1103.7039904520125,3322.7889219065846,106.77139043457166,105.43337688115831,81.61129143068484,293.8160587464148,119.39149914503993,117.59729836021963,127.97824914640536,12648.571095043515,12748.44780322831,13251.313338938799
2025-03-01 17:15:00,17,15,0,957.5203347788462,855.8455943163876,952.2149352093207,2765.5808643045543,103.0846753516201,94.28955640731076,109.64388790291409,307.01811966184493,121.4810814854421,128.31052859963978,115.74289713095503,12633.083475884205,12564.990108674838,12541.382956294845
2025-03-01 17:30:00,17,30,0,1027.5953293660955,985.6827150063206,903.73620007572,2917.014244448136,89.86465155418114,77.71846442316894,97.03132039852342,264.6144363758735,112.22086970320446,116.01078396404425,129.96607039706697,12421.018714313386,12293.390821338278,12552.593374476002
2025-03-01 17:45:00,17,45,0,988.2995074433487,759.3313730166352,766.7063809827889,2514.3372614427726,94.3823330868634,107.65317107580837,113.14421982821307,315.17972399088484,121.10591447533076,127.84902850823025,121.81979237108987,12710.678854628313,12707.61613266874,13010.2414131896
2025-03-01 18:00:00,18,0,0,921.792025296737,1031.0422888774183,1036.4191233199108,2989.253437494066,121.11474763081944,91.56201782250574,88.97579657705678,301.65256203038194,115.84808423225465,124.84372108590455,112.85747180513667,12883.454773417438,12689.511884967778,12617.172112550912
2025-03-01 18:15:00,18,15,0,863.4293708658191,1062.8067858767513,1190.8330757855506,3117.069232528121,105.04920844053025,99.41354050304606,102.06168413253899,306.5244330761153,118.96459767755957,117.39181968604967,126.73289768342465,12822.474238655477,12542.131658782568,12468.186569127363
2025-03-01 18:30:00,18,30,0,892.5291279583603,967.803604226177,1013.661966167791,2873.994698352328,101.90815700816349,99.65813759316524,95.52549525652897,297.0917898578577,127.85341683566264,126.98273120663781,121.90023551632419,12796.508239643324,12709.428757445303,12480.427353149862
2025-03-01 18:45:00,18,45,0,1108.9662439855686,992.0197366190545,1093.0979891565803,3194.083969761203,113.42157416947936,95.82873195235585,92.87062764373552,302.1209337655707,126.50433467807616,125.96624475638066,130.6439471820844,12612.062100091549,12653.763949227245,12657.980165371382
2025-03-01 19:00:00,19,0,0,883.8103688990465,981.3024070143465,904.1396170758198,2769.2523929892127,94.54066824017795,94.33933117248242,97.93925241446372,286.8192518271241,129.51316533814943,122.5378904471485,113.56667930998248,12577.429591408705,12603.373748565806,12875.607797691402
2025-03-01 19:15:00,19,15,0,1094.588555818355,922.5049028693097,1113.0651531719134,3130.158611859578,111.34178181259628,108.73327288489648,107.02069269362772,327.0957473911205,117.66288219710697,117.77880118131323,130.08650293574496,12571.365331808001,12636.50686847933,12656.133454872488
2025-03-01 19:30:00,19,30,0,1020.0534209994372,918.6499467932788,887.7919646583701,2826.495332451086,109.44790704253393,103.56014446113781,81.4276983010899,294.43574980476166,127.86088157844026,123.84101633843046,115.09401000262433,12829.660816728374,12780.66029341951,12649.015454161334
2025-03-01 19:45:00,19,45,0,1082.9349467731552,885.6847211123397,1089.152072305206,3057.771740190701,100.26103956368708,95.36707484699444,113.70630254121718,309.3344169518987,121.62661641645664,117.27128801821085,122.0565442842867,12835.85431412963,12685.106480450117,12635.556501505574
2025-03-01 20:00:00,20,0,0,844.6775174873526,1007.3091496573231,965.0388417239521,2817.025508868628,99.4940303461855,77.22501069435745,102.89129083306575,279.6103318736087,125.16150721102308,127.32931718486209,113.87474889199183,12502.259125056451,13096.758586879372,12979.405211019088
2025-03-01 20:15:00,20,15,0,924.6027789668892,973.6017600555444,1021.2048482916791,2919.409387314113,95.62255195945822,85.65611183709623,104.94175444225174,286.2204182388062,122.09093260215872,121.69962519240897,125.25075936686636,12735.30355490843,12710.828667476648,12454.835127952712
2025-03-01 20:30:00,20,30,0,1045.0714371425192,1078.9450651758889,933.9074090397554,3057.9239113581634,91.20036516724163,97.80885790620744,98.37654510855465,287.3857681820037,128.6246575491849,115.09505125077256,121.34771730286367,12867.958605244734,12822.687751735944,12505.70593409135
2025-03-01 20:45:00,20,45,0,910.8698120222116,979.6652222609002,1087.0644856689619,2977.599519952074,102.69073524059021,89.58962440704425,91.86728660336723,284.1476462510017,115.42930412760386,127.01000907281403,111.35639644347981,12743.61048891643,12854.316482488488,12618.072616861446
2025-03-01 21:00:00,21,0,0,1048.952342590735,869.3139339416825,984.0434409608407,2902.309717493258,77.36131305974712,102.59440626046491,114.92780380710568,294.88352312731774,124.30149992876133,121.6939773275545,133.3820537827493,12965.546722177534,12691.556395507492,12296.51927191006
2025-03-01 21:15:00,21,15,0,797.477198165788,994.823640280603,1014.8204995955354,2807.1213380419263,96.49432463009911,94.34013453748594,113.89164654796595,304.726105715551,120.49684319632124,114.28276998581104,129.21396143454604,12805.760042744581,12598.000416979634,12596.892515626847
2025-03-01 21:30:00,21,30,0,978.2061122604189,931.3488240528138,1069.4396855945,2978.994621907733,94.66620203643355,91.96934421637143,105.96113717671814,292.5966834295231,120.05024973312763,121.13608540737503,121.87643105276202,12694.014822498342,12589.318353464128,12706.50506114327
2025-03-01 21:45:00,21,45,0,1107.9363454905201,915.7595313050984,1006.6590617806563,3030.354938576275,96.43076715070207,111.9598773697846,104.07742160287745,312.4680661233641,119.15491697206153,120.47266629174922,130.13354965988597,12521.214983826025,12737.792498345723,12567.728686423576
2025-03-01 22:00:00,22,0,0,824.2372694393662,1118.7189131463595,1004.1338555875377,2947.0900381732636,123.5419340241258,104.52536455001612,95.9950274567313,324.06232603087324,119.60608654524552,117.13878582647638,125.24094768100028,12669.847407670937,13020.990614962104,12775.178271478333
2025-03-01 22:15:00,22,15,0,809.370032513624,882.7332750672367,1126.0517542896516,2818.1550618705123,107.92290468753015,118.2329347877023,104.99047753894017,331.1463170141726,130.53827981766798,122.1054201938491,121.88202718883566,12514.366738716539,12835.407195149424,12679.486984498732
2025-03-01 22:30:00,22,30,0,855.7936457829355,1096.5623576822002,1025.3637787534055,2977.7197822185412,102.06005712067723,87.30386374830806,93.27232660560301,282.63624747458834,117.65462109499242,121.8223424318325,117.6950381990346,12538.348371340073,12697.788038169345,13253.150479207681
2025-03-01 22:45:00,22,45,0,1208.7451976421887,967.2950159303498,1121.2770370909777,3297.3172506635165,88.3634672508517,117.76989148353913,89.81522246551975,295.94858119991056,114.35997722024511,123.34286348319158,126.14178755216705,12671.386501969086,12966.861698985102,12548.105822120771
2025-03-01 23:00:00,23,0,0,1049.3088364237478,1087.5303464036988,1021.7968161895576,3158.635999017004,94.83899793622166,87.09954695800916,94.87886666335417,276.817411557585,122.2648058028272,118.71672760364378,124.62160470832417,12707.468363553728,12675.104404557886,12744.495373773345
2025-03-01 23:15:00,23,15,0,935.4371765509475,901.5845379818866,932.3843061870823,2769.4060207199163,96.29592308744954,107.75825587601382,92.59626816824054,296.6504471317039,129.5752006209757,122.2021247685337,122.35771817012751,12800.314718968406,12920.896684841266,12737.382246929099
2025-03-01 23:30:00,23,30,0,978.4433294260563,1004.9499607907353,1016.8127251270121,3000.2060153438038,99.22631742175484,95.92984673363264,102.5551423575839,297.7113065129714,118.87422116455923,116.91837314014873,118.95041436245607,12684.293321959954,12770.17355636875,12398.268945839816
2025-03-01 23:45:00,23,45,0,876.9247029079106,1117.741773675117,1103.2218496947976,3097.8883262778254,109.42797119541777,107.40501409954985,115.89016352385994,332.72314881882755,125.88710467533645,128.22090517853027,131.14719286174645,12752.569023062446,12616.758847363768,12879.566833086064
2025-03-02 00:00:00,0,0,0,936.7244651546172,1022.5107604368636,999.195584288131,2958.430809879612,82.69401444134247,106.92498360607615,106.21975300610319,295.83875105352183,126.2190306428126,117.70155734798952,114.15390780770426,12377.674495093332,12862.782298133705,12646.341259516521
2025-03-02 00:15:00,0,15,0,1065.4134394519847,1152.378606842509,986.514621388138,3204.306667682632,88.94490896229391,106.85608681181304,92.4663789641204,288.2673747382273,127.96317252521469,113.58777216006503,125.88522195606122,12476.748122252084,12668.350313471425,12647.80202801093
2025-03-02 00:30:00,0,30,0,931.8115158727899,936.3854615138423,1079.243891555128,2947.44086894176,100.35287987589277,103.88121855358499,116.10017327710653,320.3342717065843,116.3073573499623,117.94566900617096,126.46895419090501,12691.119158807222,12959.037225425644,12787.067015110846
2025-03-02 00:45:00,0,45,0,969.4559997084011,1027.2063600842873,1207.1158559040296,3203.778215696718,114.3067778488869,129.28850778763953,101.71216028432792,345.3074459208543,123.52306945828938,122.28017885656296,127.03655827685303,12436.662674354755,12793.914337247363,12759.909393384343
2025-03-02 01:00:00,1,0,0,1045.5374913434296,855.8555032161735,841.2839590609309,2742.676953620534,109.17477218478905,101.63907320031612,113.30926153366038,324.12310691876553,119.421920617926,126.9947062085645,127.92390063286064,12742.620125495132,12687.716059327848,12457.634709002676
2025-03-02 01:15:00,1,15,0,920.9795925114473,1133.914388691848,1007.3617771199714,3062.255758323267,104.40376245135754,81.04819292077948,100.96238653352884,286.4143419056659,122.43190810291236,124.94267560024878,113.89230504714428,13101.02378956588,12647.839112287065,12795.177231025678
2025-03-02 01:30:00,1,30,0,1037.1451898054295,984.9214864338803,1026.7122971292856,3048.7789733685954,89.77827918223308,90.78731856504706,94.11342223181822,274.67901997909837,123.12218216563933,138.27681738921305,129.36605786159768,12622.363286120504,12766.477832986868,12877.969100204242
2025-03-02 01:45:00,1,45,0,1151.4573617372555,1000.0547820897388,982.0902150224082,3133.6023588494027,98.93015390985482,82.93659988224505,88.83248444907974,270.6992382411796,124.95086016642364,116.48485825357639,121.4263875704145,12534.458389365365,12809.825150058326,12872.200395222426
